Unique Class Identifier,Subject,Catalog,Descr,Section,Cap Enrl,Pat,Mtg Start,Mtg End,Mode,Descr 1,Career,Term Descr
179010087648106,PSY,101,INTRODUCTORY PSYCHOLOGY,10D,14,W,10:15:00 AM,11:05:00 AM,In Person,Perkins LINK 070 (Seminar 4),UGRD,2022 Spring Term
179010087648107,PSY,101,INTRODUCTORY PSYCHOLOGY,11D,14,W,12:00:00 PM,12:50:00 PM,In Person,Old Chemistry 201,UGRD,2022 Spring Term
179010087648108,PSY,101,INTRODUCTORY PSYCHOLOGY,12D,14,W,12:00:00 PM,12:50:00 PM,In Person,Perkins LINK 070 (Seminar 4),UGRD,2022 Spring Term
179010087648109,PSY,101,INTRODUCTORY PSYCHOLOGY,13D,14,W,1:45:00 PM,2:35:00 PM,In Person,,UGRD,2022 Spring Term
179010087648110,PSY,101,INTRODUCTORY PSYCHOLOGY,14D,14,W,1:45:00 PM,2:35:00 PM,In Person,,UGRD,2022 Spring Term
179010087648111,PSY,101,INTRODUCTORY PSYCHOLOGY,15D,14,W,3:30:00 PM,4:20:00 PM,In Person,,UGRD,2022 Spring Term
179010087648112,PSY,101,INTRODUCTORY PSYCHOLOGY,16D,14,W,3:30:00 PM,4:20:00 PM,In Person,,UGRD,2022 Spring Term
179010087648113,PSY,101,INTRODUCTORY PSYCHOLOGY,17D,14,W,5:15:00 PM,6:05:00 PM,In Person,Reuben-Cooke Building 238,UGRD,2022 Spring Term
179010087648114,PSY,101,INTRODUCTORY PSYCHOLOGY,18D,14,W,5:15:00 PM,6:05:00 PM,In Person,Perkins LINK 079 (Seminar 3),UGRD,2022 Spring Term
179010087668115,PSY,89S,FIRST-YEAR SEMINAR (TOP),1,14,TTH,3:30:00 PM,4:45:00 PM,In Person,Reuben-Cooke Building 238,UGRD,2022 Spring Term
179010087668116,PSY,89S,FIRST-YEAR SEMINAR (TOP),2,18,W,10:15:00 AM,12:45:00 PM,In Person,Gray 319,UGRD,2022 Spring Term
179010087678117,PSY,106,BIO BASES OF BEHAVIOR,1,150,MW,12:00:00 PM,1:15:00 PM,In Person,Gross Hall 107,UGRD,2022 Spring Term
179010087678118,PSY,106,BIO BASES OF BEHAVIOR,01D,25,W,1:45:00 PM,2:35:00 PM,In Person,East Duke 108,UGRD,2022 Spring Term
179010087678119,PSY,106,BIO BASES OF BEHAVIOR,02D,25,W,1:45:00 PM,2:35:00 PM,In Person,Social Sciences 105,UGRD,2022 Spring Term
179010087678120,PSY,106,BIO BASES OF BEHAVIOR,03D,25,W,3:30:00 PM,4:20:00 PM,In Person,Social Sciences 105,UGRD,2022 Spring Term
179010087678121,PSY,106,BIO BASES OF BEHAVIOR,04D,25,W,5:15:00 PM,6:05:00 PM,In Person,Friedl Bldg 126,UGRD,2022 Spring Term
179010087678122,PSY,106,BIO BASES OF BEHAVIOR,05D,25,TH,1:45:00 PM,2:35:00 PM,In Person,Old Chemistry 003,UGRD,2022 Spring Term
179010087678123,PSY,106,BIO BASES OF BEHAVIOR,06D,25,TH,3:30:00 PM,4:20:00 PM,In Person,Social Sciences 124,UGRD,2022 Spring Term
179010087678124,NEUROSCI,101,BIO BASES OF BEHAVIOR,1,150,MW,12:00:00 PM,1:15:00 PM,In Person,Gross Hall 107,UGRD,2022 Spring Term
179010087678125,NEUROSCI,101,BIO BASES OF BEHAVIOR,01D,25,W,1:45:00 PM,2:35:00 PM,In Person,East Duke 108,UGRD,2022 Spring Term
179010087678126,NEUROSCI,101,BIO BASES OF BEHAVIOR,02D,25,W,1:45:00 PM,2:35:00 PM,In Person,Social Sciences 105,UGRD,2022 Spring Term
179010087678127,NEUROSCI,101,BIO BASES OF BEHAVIOR,03D,25,W,3:30:00 PM,4:20:00 PM,In Person,Social Sciences 105,UGRD,2022 Spring Term
179010087678128,NEUROSCI,101,BIO BASES OF BEHAVIOR,04D,25,W,5:15:00 PM,6:05:00 PM,In Person,Friedl Bldg 126,UGRD,2022 Spring Term
179010087678129,NEUROSCI,101,BIO BASES OF BEHAVIOR,05D,25,TH,1:45:00 PM,2:35:00 PM,In Person,Old Chemistry 003,UGRD,2022 Spring Term
179010087678130,NEUROSCI,101,BIO BASES OF BEHAVIOR,06D,25,TH,3:30:00 PM,4:20:00 PM,In Person,Social Sciences 124,UGRD,2022 Spring Term
179010087688131,PSY,102,COGNITIVE PSYCHOLOGY,1,100,TTH,12:00:00 PM,1:15:00 PM,In Person,Reuben-Cooke Building 130,UGRD,2022 Spring Term
179010087688132,PSY,102,COGNITIVE PSYCHOLOGY,01D,25,T,3:30:00 PM,4:20:00 PM,In Person,Reuben-Cooke Building 129,UGRD,2022 Spring Term
179010087688133,PSY,102,COGNITIVE PSYCHOLOGY,02D,25,T,5:15:00 PM,6:05:00 PM,In Person,Reuben-Cooke Building 129,UGRD,2022 Spring Term
179010087688134,PSY,102,COGNITIVE PSYCHOLOGY,03D,25,W,3:30:00 PM,4:20:00 PM,In Person,Reuben-Cooke Building 129,UGRD,2022 Spring Term
179010087688135,PSY,102,COGNITIVE PSYCHOLOGY,04D,25,W,5:15:00 PM,6:05:00 PM,In Person,Reuben-Cooke Building 129,UGRD,2022 Spring Term
179010087698136,PSY,103,DEVELOPMENTAL PSYCHOLOGY,1,100,TTH,1:45:00 PM,3:00:00 PM,In Person,Social Sciences 136,UGRD,2022 Spring Term
179010087998137,PSY,221,PERSONALITY,1,75,MW,1:45:00 PM,3:00:00 PM,In Person,Social Sciences 139,UGRD,2022 Spring Term
179010088018138,PSY,104,SOCIAL PSYCHOLOGY,1,100,WF,8:30:00 AM,9:45:00 AM,In Person,Reuben-Cooke Building 130,UGRD,2022 Spring Term
179010088058139,PSY,105,ABNORMAL PSYCHOLOGY,1,100,T,10:15:00 AM,12:45:00 PM,In Person,White Lecture Hall 107,UGRD,2022 Spring Term
179010088058140,PSY,105,ABNORMAL PSYCHOLOGY,01D,25,T,1:45:00 PM,2:35:00 PM,In Person,Reuben-Cooke Building 319,UGRD,2022 Spring Term
179010088058141,PSY,105,ABNORMAL PSYCHOLOGY,02D,25,T,3:30:00 PM,4:20:00 PM,In Person,Social Sciences 124,UGRD,2022 Spring Term
179010088058142,PSY,105,ABNORMAL PSYCHOLOGY,03D,25,T,5:15:00 PM,6:05:00 PM,In Person,Reuben-Cooke Building 127,UGRD,2022 Spring Term
179010088058143,PSY,105,ABNORMAL PSYCHOLOGY,04D,25,W,8:30:00 AM,9:20:00 AM,In Person,Reuben-Cooke Building 319,UGRD,2022 Spring Term
179010088478144,PSY,436S,CHILD CLINICAL INTERVENTIONS,1,18,W,10:15:00 AM,12:45:00 PM,In Person,,UGRD,2022 Spring Term
179010088588145,PSY,321S,PERSONALITY/INDIV DIFF,1,18,T,3:30:00 PM,6:00:00 PM,In Person,Reuben-Cooke Building 329,UGRD,2022 Spring Term
179010088608146,PSY,435S,ROLE RACE/CULTURE ON DEVL,1,16,TH,12:00:00 PM,2:30:00 PM,In Person,Reuben-Cooke Building 319,UGRD,2022 Spring Term
179010088608147,AAAS,420S,ROLE RACE/CULTURE ON DEVL,1,16,TH,12:00:00 PM,2:30:00 PM,In Person,Reuben-Cooke Building 319,UGRD,2022 Spring Term
179010088863006,PSY,390S,SPECIAL TOPICS,1,18,WF,1:45:00 PM,3:00:00 PM,In Person,Friedl Bldg 102,UGRD,2022 Spring Term
179010089308148,PSY,308L,PERCEPTION AND THE BRAIN,1,16,MT,8:30:00 AM,9:45:00 AM,In Person,Allen 226,UGRD,2022 Spring Term
179010089308149,PSY,308L,PERCEPTION AND THE BRAIN,01L,16,TH,8:30:00 AM,9:45:00 AM,In Person,Old Chemistry 003,UGRD,2022 Spring Term
179010089308150,NEUROSCI,378L,PERCEPTION AND THE BRAIN,1,16,MT,8:30:00 AM,9:45:00 AM,In Person,Allen 226,UGRD,2022 Spring Term
179010089308151,NEUROSCI,378L,PERCEPTION AND THE BRAIN,01L,16,TH,8:30:00 AM,9:45:00 AM,In Person,Old Chemistry 003,UGRD,2022 Spring Term
179010089548152,PSY,469S,COG CONTROL/PREFRONTAL CORTEX,1,16,TTH,3:30:00 PM,4:45:00 PM,In Person,Old Chemistry 003,UGRD,2022 Spring Term
179010089548153,NEUROSCI,469S,COG CONTROL/PREFRONTAL CORTEX,1,16,TTH,3:30:00 PM,4:45:00 PM,In Person,Old Chemistry 003,UGRD,2022 Spring Term
179010089558154,PSY,438S,CHILDREN'S PEER RELATIONS,1,10,W,7:00:00 PM,9:30:00 PM,In Person,Reuben-Cooke Building 319,UGRD,2022 Spring Term
179010091313935,PORTUGUE,102,ELEMENTARY PORTUGUESE II,1,18,MW,12:00:00 PM,1:00:00 PM,In Person,Languages 109,UGRD,2022 Spring Term
,,,,,,TTH,12:00:00 PM,1:15:00 PM,In Person,Languages 109,UGRD,2022 Spring Term
179010091888030,RELIGION,160,ISLAM,1,20,MW,5:15:00 PM,6:30:00 PM,In Person,Gray 319,UGRD,2022 Spring Term
179010091888031,AMES,160,ISLAM,1,20,MW,5:15:00 PM,6:30:00 PM,In Person,Gray 319,UGRD,2022 Spring Term
179010091888032,ICS,160,ISLAM,1,20,MW,5:15:00 PM,6:30:00 PM,In Person,Gray 319,UGRD,2022 Spring Term
179010091908033,RELIGION,120,BUDDHISM,1,20,TTH,5:15:00 PM,6:30:00 PM,In Person,Old Chemistry 201,UGRD,2022 Spring Term
179010091908034,AMES,114,BUDDHISM,1,20,TTH,5:15:00 PM,6:30:00 PM,In Person,Old Chemistry 201,UGRD,2022 Spring Term
179010091948644,RELIGION,89S,FIRST-YEAR SEMINAR (TOP),1,18,MW,1:45:00 PM,3:00:00 PM,In Person,Old Chemistry 123,UGRD,2022 Spring Term
179010091949119,RELIGION,89S,FIRST-YEAR SEMINAR (TOP),2,18,T,1:45:00 PM,4:15:00 PM,In Person,,UGRD,2022 Spring Term
179010092798906,RELIGION,373S,ISLAMIC MYSTICISM,1,18,MW,3:30:00 PM,4:45:00 PM,In Person,Gray 220,UGRD,2022 Spring Term
179010092798907,ICS,380S,ISLAMIC MYSTICISM,1,18,MW,3:30:00 PM,4:45:00 PM,In Person,Gray 220,UGRD,2022 Spring Term
179010092798908,AMES,373S,ISLAMIC MYSTICISM,1,18,MW,3:30:00 PM,4:45:00 PM,In Person,Gray 220,UGRD,2022 Spring Term
179010092798909,ETHICS,373S,ISLAMIC MYSTICISM,1,18,MW,3:30:00 PM,4:45:00 PM,In Person,Gray 220,UGRD,2022 Spring Term
179010092798910,HISTORY,380S,ISLAMIC MYSTICISM,1,18,MW,3:30:00 PM,4:45:00 PM,In Person,Gray 220,UGRD,2022 Spring Term
179010093108035,RELIGION,268,RELIGION AND FILM,1,45,TTH,10:15:00 AM,11:30:00 AM,In Person,Gray 220,UGRD,2022 Spring Term
179010093108036,RELIGION,268,RELIGION AND FILM,2,45,TTH,12:00:00 PM,1:15:00 PM,In Person,Gray 220,UGRD,2022 Spring Term
179010093108037,DOCST,268,RELIGION AND FILM,1,45,TTH,10:15:00 AM,11:30:00 AM,In Person,Gray 220,UGRD,2022 Spring Term
179010093108038,DOCST,268,RELIGION AND FILM,2,45,TTH,12:00:00 PM,1:15:00 PM,In Person,Gray 220,UGRD,2022 Spring Term
179010093108039,VMS,269,RELIGION AND FILM,1,45,TTH,10:15:00 AM,11:30:00 AM,In Person,Gray 220,UGRD,2022 Spring Term
179010093108040,VMS,269,RELIGION AND FILM,2,45,TTH,12:00:00 PM,1:15:00 PM,In Person,Gray 220,UGRD,2022 Spring Term
179010093108041,CINE,273,RELIGION AND FILM,1,45,TTH,10:15:00 AM,11:30:00 AM,In Person,Gray 220,UGRD,2022 Spring Term
179010093108042,CINE,273,RELIGION AND FILM,2,45,TTH,12:00:00 PM,1:15:00 PM,In Person,Gray 220,UGRD,2022 Spring Term
179010093128043,RELIGION,290S,SPECIAL TOPICS,1,18,MW,1:45:00 PM,3:00:00 PM,In Person,Gray 094,UGRD,2022 Spring Term
179010093128044,RELIGION,290S,SPECIAL TOPICS,2,18,T,10:15:00 AM,12:45:00 PM,In Person,Gray 094,UGRD,2022 Spring Term
179010095795828,RUSSIAN,102,ELEMENTARY RUSSIAN II,1,18,MWF,10:15:00 AM,11:05:00 AM,In Person,Languages 320,UGRD,2022 Spring Term
,,,,,,T,10:15:00 AM,11:05:00 AM,In Person,Languages 109,UGRD,2022 Spring Term
179010095795829,RUSSIAN,102,ELEMENTARY RUSSIAN II,2,18,MWF,12:00:00 PM,12:50:00 PM,In Person,Languages 320,UGRD,2022 Spring Term
,,,,,,T,12:00:00 PM,12:50:00 PM,In Person,Languages 320,UGRD,2022 Spring Term
179010095855830,RUSSIAN,111,INTENSIVE RUSSIAN,1,8,MWF,3:30:00 PM,4:20:00 PM,In Person,Languages 320,UGRD,2022 Spring Term
179010095935831,RUSSIAN,204,INTERMEDIATE RUSSIAN II,1,18,MWF,1:45:00 PM,2:35:00 PM,In Person,Languages 320,UGRD,2022 Spring Term
179010096095832,RUSSIAN,302S,CONTEM RUSSIAN COMP/READ,1,10,MWF,10:15:00 AM,11:05:00 AM,In Person,Languages 312,UGRD,2022 Spring Term
179010096407568,RUSSIAN,363,THEORY/PRAC TRANSLATION,1,20,TTH,1:45:00 PM,3:00:00 PM,In Person,Languages 320,UGRD,2022 Spring Term
179010096657569,RUSSIAN,323,DOSTOEVSKY,1,35,TTH,3:30:00 PM,4:45:00 PM,In Person,Languages 320,UGRD,2022 Spring Term
179010097802909,SOCIOL,110,SOCIOLOGICAL INQUIRY,1,120,MW,8:30:00 AM,9:45:00 AM,In Person,Social Sciences 139,UGRD,2022 Spring Term
179010097892910,SOCIOL,89S,FIRST-YEAR SEMINAR (TOP),1,18,TTH,1:45:00 PM,3:00:00 PM,In Person,Crowell Building 107,UGRD,2022 Spring Term
179010098102911,SOCIOL,211,SOCIAL INEQUALITY,1,35,T,10:15:00 AM,12:45:00 PM,In Person,Reuben-Cooke Building 126,UGRD,2022 Spring Term
179010098102912,RIGHTS,211,SOCIAL INEQUALITY,1,35,T,10:15:00 AM,12:45:00 PM,In Person,Reuben-Cooke Building 126,UGRD,2022 Spring Term
179010098132913,AAAS,246,SOCIOLOGY OF RACISM IN AMERICA,1,35,TTH,8:30:00 AM,9:45:00 AM,In Person,Languages 211,UGRD,2022 Spring Term
179010098132914,SOCIOL,215,SOCIOLOGY OF RACISM IN AMERICA,1,35,TTH,8:30:00 AM,9:45:00 AM,In Person,Languages 211,UGRD,2022 Spring Term
179010098132915,LSGS,316,SOCIOLOGY OF RACISM IN AMERICA,1,35,TTH,8:30:00 AM,9:45:00 AM,In Person,Languages 211,UGRD,2022 Spring Term
179010098132916,RIGHTS,215,SOCIOLOGY OF RACISM IN AMERICA,1,35,TTH,8:30:00 AM,9:45:00 AM,In Person,Languages 211,UGRD,2022 Spring Term
179010098162917,SOCIOL,219,JUVENILE DELINQUENCY,1,35,MW,1:45:00 PM,3:00:00 PM,In Person,Languages 211,UGRD,2022 Spring Term
179010098242918,SOCIOL,332,METHODS SOCIAL RESEARCH,1,25,MW,10:15:00 AM,11:30:00 AM,In Person,Old Chemistry 101,UGRD,2022 Spring Term
179010098352919,SOCIOL,344,TECH AND ORG ENVIRONMENTS,1,35,MW,12:00:00 PM,1:15:00 PM,In Person,Reuben-Cooke Building 127,UGRD,2022 Spring Term
179010098362920,SOCIOL,345,NAT/REG/GLOBAL ECONOMY,1,35,TTH,3:30:00 PM,4:45:00 PM,In Person,Allen 326,UGRD,2022 Spring Term
179010098442921,SOCIOL,355,ORGANIZATIONS/MANAGEMENT,1,35,TTH,3:30:00 PM,4:45:00 PM,In Person,Languages 211,UGRD,2022 Spring Term
179010098472922,SOCIOL,258,MARKETS AND MARKETING,1,35,M,5:15:00 PM,7:45:00 PM,In Person,Reuben-Cooke Building 126,UGRD,2022 Spring Term
179010098482923,SOCIOL,359,ENTREPRENEURSHIP,1,35,WF,10:15:00 AM,11:30:00 AM,In Person,Reuben-Cooke Building 126,UGRD,2022 Spring Term
179010098809175,SOCIOL,290S,SEMINAR SPECIAL TOPICS,3,18,TTH,1:45:00 PM,3:00:00 PM,In Person,SSRI Gross Hall 230E,UGRD,2022 Spring Term
179010100203940,SPANISH,101,ELEMENTARY SPANISH 1,1,15,MTWF,8:30:00 AM,9:30:00 AM,In Person,Crowell Building 108,UGRD,2022 Spring Term
179010100203941,SPANISH,101,ELEMENTARY SPANISH 1,2,15,MTWF,8:30:00 AM,9:30:00 AM,In Person,East Duke 108,UGRD,2022 Spring Term
179010100203942,SPANISH,101,ELEMENTARY SPANISH 1,3,15,MTWF,1:45:00 PM,2:45:00 PM,In Person,West Duke 106,UGRD,2022 Spring Term
179010100223943,SPANISH,102,ELEMENTARY SPANISH 2,1,15,MTWF,8:30:00 AM,9:30:00 AM,In Person,West Duke 108B,UGRD,2022 Spring Term
179010100223944,SPANISH,102,ELEMENTARY SPANISH 2,2,15,MTWF,8:30:00 AM,9:30:00 AM,In Person,Friedl Bldg 107,UGRD,2022 Spring Term
179010100223945,SPANISH,102,ELEMENTARY SPANISH 2,3,15,MTWF,10:15:00 AM,11:15:00 AM,In Person,East Duke 204D,UGRD,2022 Spring Term
179010100223946,SPANISH,102,ELEMENTARY SPANISH 2,4,15,MTWF,12:00:00 PM,1:00:00 PM,In Person,West Duke 106,UGRD,2022 Spring Term
179010100253947,SPANISH,111,INTENSIVE ELEM SPANISH,1,12,M-F,8:30:00 AM,10:05:00 AM,In Person,Languages 114,UGRD,2022 Spring Term
179010100313948,SPANISH,203,INTERMEDIATE SPANISH,1,15,MWF,8:30:00 AM,9:30:00 AM,In Person,Crowell Building 107,UGRD,2022 Spring Term
179010100313949,SPANISH,203,INTERMEDIATE SPANISH,2,15,MWF,8:30:00 AM,9:30:00 AM,In Person,Classroom Building 136,UGRD,2022 Spring Term
179010100313950,SPANISH,203,INTERMEDIATE SPANISH,3,15,MWF,8:30:00 AM,9:30:00 AM,In Person,Classroom Building 137,UGRD,2022 Spring Term
179010100313951,SPANISH,203,INTERMEDIATE SPANISH,4,15,MWF,10:15:00 AM,11:15:00 AM,In Person,,UGRD,2022 Spring Term
179010100313952,SPANISH,203,INTERMEDIATE SPANISH,5,15,MWF,10:15:00 AM,11:15:00 AM,In Person,West Duke 202,UGRD,2022 Spring Term
179010100313953,SPANISH,203,INTERMEDIATE SPANISH,6,15,MWF,10:15:00 AM,11:15:00 AM,In Person,,UGRD,2022 Spring Term
179010100313954,SPANISH,203,INTERMEDIATE SPANISH,7,15,MWF,12:00:00 PM,1:00:00 PM,In Person,Classroom Building 125,UGRD,2022 Spring Term
179010100313955,SPANISH,203,INTERMEDIATE SPANISH,8,15,MWF,1:45:00 PM,2:45:00 PM,In Person,Crowell Building 107,UGRD,2022 Spring Term
179010100313956,SPANISH,203,INTERMEDIATE SPANISH,9,15,MWF,3:30:00 PM,4:30:00 PM,In Person,Crowell Building 108,UGRD,2022 Spring Term
179010100313957,SPANISH,203,INTERMEDIATE SPANISH,10,15,MWF,3:30:00 PM,4:30:00 PM,In Person,West Duke 106,UGRD,2022 Spring Term
179010100353958,SPANISH,204,ADV INTERMEDIATE SPANISH,1,15,MWF,8:30:00 AM,9:30:00 AM,Sync Online,Online Course,UGRD,2022 Spring Term
179010100353959,SPANISH,204,ADV INTERMEDIATE SPANISH,2,15,MWF,8:30:00 AM,9:30:00 AM,In Person,East Duke 204A,UGRD,2022 Spring Term
179010100353960,SPANISH,204,ADV INTERMEDIATE SPANISH,3,15,MWF,10:15:00 AM,11:15:00 AM,In Person,East Duke 108,UGRD,2022 Spring Term
179010100353961,SPANISH,204,ADV INTERMEDIATE SPANISH,4,15,MWF,12:00:00 PM,1:00:00 PM,In Person,Crowell Building 107,UGRD,2022 Spring Term
179010100353962,SPANISH,204,ADV INTERMEDIATE SPANISH,5,15,MWF,12:00:00 PM,1:00:00 PM,In Person,Classroom Building 137,UGRD,2022 Spring Term
179010100353963,SPANISH,204,ADV INTERMEDIATE SPANISH,6,15,MWF,1:45:00 PM,2:45:00 PM,In Person,Classroom Building 135,UGRD,2022 Spring Term
179010100353964,SPANISH,204,ADV INTERMEDIATE SPANISH,7,15,MWF,3:30:00 PM,4:30:00 PM,In Person,Classroom Building 114,UGRD,2022 Spring Term
179010100353965,SPANISH,204,ADV INTERMEDIATE SPANISH,8,15,MWF,3:30:00 PM,4:30:00 PM,In Person,,UGRD,2022 Spring Term
179010100383966,SPANISH,301,ADV SPANISH WRITING,1,12,WF,8:30:00 AM,9:45:00 AM,In Person,Classroom Building 125,UGRD,2022 Spring Term
179010100383967,SPANISH,301,ADV SPANISH WRITING,2,12,WF,10:15:00 AM,11:30:00 AM,In Person,Crowell Building 106,UGRD,2022 Spring Term
179010100383969,SPANISH,301,ADV SPANISH WRITING,4,12,TTH,8:30:00 AM,9:45:00 AM,In Person,West Duke 08A,UGRD,2022 Spring Term
179010100383970,SPANISH,301,ADV SPANISH WRITING,5,12,TTH,8:30:00 AM,9:45:00 AM,In Person,West Duke 106,UGRD,2022 Spring Term
179010100383971,SPANISH,301,ADV SPANISH WRITING,6,12,TTH,3:30:00 PM,4:45:00 PM,In Person,Crowell Building 107,UGRD,2022 Spring Term
179010100393972,SPANISH,305,ADVANCED HERITAGE LEARNERS,1,12,TTH,12:00:00 PM,1:15:00 PM,In Person,Perkins LINK 065 (Classroom 2),UGRD,2022 Spring Term
179010100393973,LSGS,305,ADVANCED HERITAGE LEARNERS,1,12,TTH,12:00:00 PM,1:15:00 PM,In Person,Perkins LINK 065 (Classroom 2),UGRD,2022 Spring Term
179010100533974,SPANISH,327S,SPANISH STUDIES SEMINAR,1,15,TTH,8:30:00 AM,9:45:00 AM,In Person,Friedl Bldg 126,UGRD,2022 Spring Term
179010100543975,SPANISH,334,INTRO SPANISH-AMER LIT,1,18,TTH,3:30:00 PM,4:45:00 PM,In Person,Allen 103,UGRD,2022 Spring Term
179010100553976,SPANISH,335,INTRO SPANISH-AMER LIT,1,18,TTH,1:45:00 PM,3:00:00 PM,In Person,Languages 305,UGRD,2022 Spring Term
179010104273183,GSF,290,SELECTED TOPICS,1,60,TTH,3:30:00 PM,4:45:00 PM,In Person,East Duke 209,UGRD,2022 Spring Term
179010104283691,GSF,290S,SELECTED TOPICS,1,18,TTH,5:15:00 PM,6:30:00 PM,In Person,Biddle 102,UGRD,2022 Spring Term
179010104288244,GSF,290S,SELECTED TOPICS,2,18,T,1:45:00 PM,4:15:00 PM,In Person,,UGRD,2022 Spring Term
179010104289194,GSF,290S,SELECTED TOPICS,3,18,WF,1:45:00 PM,3:00:00 PM,In Person,Friedl Bldg 102,UGRD,2022 Spring Term
179010109773279,EOS,101,THE DYNAMIC EARTH,1,150,MW,12:00:00 PM,1:15:00 PM,In Person,LSRC B101,UGRD,2022 Spring Term
179010109773280,ECS,101,THE DYNAMIC EARTH,1,150,MW,12:00:00 PM,1:15:00 PM,In Person,LSRC B101,UGRD,2022 Spring Term
179010116328819,NAVALSCI,223,LEADERSHIP AND MANAGEMENT,1,10,TTH,8:30:00 AM,9:45:00 AM,In Person,Trent Hall 340,UGRD,2022 Spring Term
179010120513184,HISTORY,290,HISTORY SPECIAL TOPICS,1,60,TTH,3:30:00 PM,4:45:00 PM,In Person,East Duke 209,UGRD,2022 Spring Term
179010125712784,PERSIAN,102,ELEMENTARY PERSIAN,1,12,MWF,6:15:00 PM,7:05:00 PM,In Person,Languages 208,UGRD,2022 Spring Term
179010126274180,WRITING,101,ACADEMIC WRITING,1,15,MW,5:15:00 PM,6:30:00 PM,In Person,Classroom Building 136,UGRD,2022 Spring Term
179010126274181,WRITING,101,ACADEMIC WRITING,2,15,MW,3:30:00 PM,4:45:00 PM,In Person,Bell Tower West 113,UGRD,2022 Spring Term
179010126274182,WRITING,101,ACADEMIC WRITING,3,15,WF,3:30:00 PM,4:45:00 PM,In Person,Branson Hall 202,UGRD,2022 Spring Term
179010126274183,WRITING,101,ACADEMIC WRITING,4,15,WF,3:30:00 PM,4:45:00 PM,In Person,Crowell Building 106,UGRD,2022 Spring Term
179010126274184,WRITING,101,ACADEMIC WRITING,5,15,MW,8:30:00 AM,9:45:00 AM,In Person,Bell Tower East 110,UGRD,2022 Spring Term
179010126274185,WRITING,101,ACADEMIC WRITING,6,15,TTH,10:15:00 AM,11:30:00 AM,In Person,Classroom Building 114,UGRD,2022 Spring Term
179010126274186,WRITING,101,ACADEMIC WRITING,7,15,MW,3:30:00 PM,4:45:00 PM,In Person,Bivins 109,UGRD,2022 Spring Term
179010126274187,WRITING,101,ACADEMIC WRITING,8,15,MW,1:45:00 PM,3:00:00 PM,In Person,Bivins 109,UGRD,2022 Spring Term
179010126274188,WRITING,101,ACADEMIC WRITING,9,15,WF,1:45:00 PM,3:00:00 PM,In Person,Bell Tower East 110,UGRD,2022 Spring Term
179010126274189,WRITING,101,ACADEMIC WRITING,10,15,WF,12:00:00 PM,1:15:00 PM,In Person,Bell Tower East 110,UGRD,2022 Spring Term
179010126274190,WRITING,101,ACADEMIC WRITING,11,15,MW,12:00:00 PM,1:15:00 PM,In Person,Bivins 109,UGRD,2022 Spring Term
179010126274191,WRITING,101,ACADEMIC WRITING,12,15,TTH,5:15:00 PM,6:30:00 PM,In Person,Bivins 114,UGRD,2022 Spring Term
179010126274192,WRITING,101,ACADEMIC WRITING,13,15,TTH,3:30:00 PM,4:45:00 PM,In Person,Bell Tower East 110,UGRD,2022 Spring Term
179010126274193,WRITING,101,ACADEMIC WRITING,14,15,TTH,10:15:00 AM,11:30:00 AM,In Person,Bell Tower West 113,UGRD,2022 Spring Term
179010126274194,WRITING,101,ACADEMIC WRITING,15,15,TTH,12:00:00 PM,1:15:00 PM,In Person,Bell Tower West 113,UGRD,2022 Spring Term
179010126274195,WRITING,101,ACADEMIC WRITING,16,15,MW,12:00:00 PM,1:15:00 PM,In Person,Art Building 102,UGRD,2022 Spring Term
179010126274196,WRITING,101,ACADEMIC WRITING,17,15,WF,8:30:00 AM,9:45:00 AM,In Person,Bivins 114,UGRD,2022 Spring Term
179010126274197,WRITING,101,ACADEMIC WRITING,18,15,TTH,10:15:00 AM,11:30:00 AM,In Person,Crowell Building 108,UGRD,2022 Spring Term
179010126274198,WRITING,101,ACADEMIC WRITING,19,15,TTH,8:30:00 AM,9:45:00 AM,In Person,Crowell Building 106,UGRD,2022 Spring Term
179010126274199,WRITING,101,ACADEMIC WRITING,20,15,TTH,8:30:00 AM,9:45:00 AM,In Person,Classroom Building 136,UGRD,2022 Spring Term
179010126274200,WRITING,101,ACADEMIC WRITING,21,15,TTH,10:15:00 AM,11:30:00 AM,In Person,Classroom Building 106,UGRD,2022 Spring Term
179010126274201,WRITING,101,ACADEMIC WRITING,22,15,TTH,1:45:00 PM,3:00:00 PM,In Person,Bell Tower East 110,UGRD,2022 Spring Term
179010126274202,WRITING,101,ACADEMIC WRITING,23,15,TTH,8:30:00 AM,9:45:00 AM,In Person,East Duke 204A,UGRD,2022 Spring Term
179010126274203,WRITING,101,ACADEMIC WRITING,24,15,TTH,3:30:00 PM,4:45:00 PM,In Person,West Duke 08A,UGRD,2022 Spring Term
179010126274204,WRITING,101,ACADEMIC WRITING,25,15,WF,12:00:00 PM,1:15:00 PM,In Person,Classroom Building 135,UGRD,2022 Spring Term
179010126274205,WRITING,101,ACADEMIC WRITING,26,15,WF,1:45:00 PM,3:00:00 PM,In Person,Branson Hall 202,UGRD,2022 Spring Term
179010126274206,WRITING,101,ACADEMIC WRITING,27,15,MW,8:30:00 AM,9:45:00 AM,In Person,Bell Tower West 113,UGRD,2022 Spring Term
179010126274207,WRITING,101,ACADEMIC WRITING,28,15,MW,12:00:00 PM,1:15:00 PM,In Person,Bell Tower West 113,UGRD,2022 Spring Term
